VALUE,label_id,label
Langkah 3: Mengulas Teks Markus 14:32-36,3,Sermon
"Kisah dalam perikop tersebut menggambarkan bagaimana Yesus memasuki salah satu fase paling sulit dalam hidup-Nya. Yesus merasa gundah menjelang kematian-Nya. Bahkan perikop tersebut menyebut dua kata: sangat takut dan gentar (ay. 33). Dalam terjemahan Bahasa Jawa (ed. 2006) disebutkan ""Yesus wiwit kraos sungkawa banget sarta giris ing galih."" Kata takut diterjemahkan dari kata ekthambeo yang berarti sangat heran, takjub atau terkejut. Sedangkan kata gentar diterjemahkan dari kata ademoneo yang memang berarti tertekan, takut dan susah. Nampaknya, dua kata itu dipakai oleh Injil Markus untuk menggambarkan bahwa ketakutan dan kecemasan yang dialami Yesus bukanlah pengalaman biasa melainkan perasaan yang sangat mendalam. Ditambah lagi ay. 34 di mana Yesus berkata bahwa hatinya sangat sedih dan mau mati rasanya. Sungguh gambaran yang kuat tentang ketakutan dan kesedihan yang dahsyat.",3,Sermon
"Kita tahu bahwa di tengah kegentaran-Nya, Yesus akhirnya berserah pada kehendak Bapa. Ia tidak memilih untuk mengedepankan ego atau keinginan sendiri, melainkan menempatkan keinginan-Nya dalam kepasrahan kepada Allah. Yesus pun tidak memilih lari dari masalah atau menyerah dari perjuangan yang telah Ia jalani. Yesus terus maju meski gentar.",3,Sermon
"Dari kisah Yesus kita dapat belajar tentang kegigihan berjuang. Bukankah kegigihan berjuang adalah sesuatu yang penting dalam kehidupan kita? Lihatlah masa pandemi Covid-19 yang sama-sama kita alami. Salah satu kelemahan manusia adalah kurangnya kegigihan dalam berjuang. Sebaliknya, orang-orang yang dapat bertahan adalah orang-orang yang gigih. Bahkan dari kegigihan para tenaga medis kita dapat merasakan betul betapa besar jasa mereka. Di sisi lain ada sekian banyak orang yang menyepelekan pandemi sehingga sekadar menerapkan protokol kesehatan saja masih enggan.",3,Sermon
"Dalam kehidupan kita ke depan pergumulan akan terus ada. Meski pergumulan itu kelak akan membuat kita gentar, janganlah kita mudah menyerah atau lari dari masalah. Hadapilah persoalan hidup kita, termasuk pergumulan dalam keluarga kita masing-masing, dengan kesetiaan pada kehendak Allah. Belajar dari Yesus, doanya kepada Allah bukanlah doa fatalistik atau pasrah bongkokan dalam arti meminta Allah Bapa melenyapkan masalah atau rasa takut itu. Di dalam doa-Nya, Yesus memang memiliki harapan dan permintaan. Namun pada akhirnya Ia sadar bahwa perjuangan hidup harus terus dilaksanakan meski berat. Pun demikian dengan doa kita, semoga bukan sekadar media untuk ""lari dari masalah"" atau ""menyerahkan tanggung jawab"" kepada Allah. Doa kita hendaknya juga dihayati sebagai media untuk meneguhkan langkah karena Allah menyertai dan menguatkan kita.",3,Sermon
Langkah 4: Berbagi Komitmen,3,Sermon
Pemandu PA memberikan kesempatan kepada para peserta untuk membagikan komitmen mereka setelah belajar dari kisah Yesus. Dapat dipandu dengan pertanyaan:,3,Sermon
"Setelah kita menyimak kisah Yesus dalam menghadapi rasa takut dan gentar, apa yang dapat kita pelajari dalam rangka menghadapi pergumulan hidup?",3,Sermon
Komitmen apa yang dapat kita bagikan dalam rangka mewujudkan kesetiaan pada Allah meskipun gentar?,3,Sermon
Langkah 5: Doa Bersama,1,Announcement
"Pemandu PA mendaftar ketakutan-ketakutan yang diungkapkan peserta PA di awal. Daftar itu menjadi panduan untuk doa syafaat dalam rangka mendoakan orang-orang yang sedang bergumul dalam hidupnya, khususnya menghadapi ketakutan mereka.",1,Announcement
"Doa dapat dibawakan oleh 2-3 orang yang ditunjuk, mewakili ragam usia & gender.",1,Announcement
PA dapat diakhiri dengan nyanyian KJ 416:1 (dinyanyikan 2X),1,Announcement
[DAM],1,Announcement
PA dapat diawali dengan menyanyikan KJ 352:1-2,1,Announcement
Pengantar,3,Sermon
"Salah satu impian semua orang adalah agar kelak dapat meninggal dengan tenang. Memang tak selalu mudah mengukur seperti apa kematian yang tenang itu. Nyatanya, kepada semua orang yang meninggal diberikan ungkapan ""telah meninggal dunia dengan tenang"" atau rest in peace. Barangkali, yang menjadi impian tiap orang adalah tenang pada detik-detik akhir menjelang kematiannya. Ketika ditanya, ""besok inginnya mati dengan cara apa?"" Banyak orang mengatakan ingin mati bukan dalam keadaan kesakitan. Bahkan ada yang berharap tidak merasakan sakit apapun ketika meninggal. Ada juga yang ingin agar di detik-detik kematiannya, ia dikelilingi oleh pasangan dan anak-cucunya.",3,Sermon
"Kita merasakan dan menyaksikan bahwa salah satu pergumulan hebat di masa pandemi adalah penderitaan para penyintas yang terinfeksi Covid-19. Memang banyak yang akhirnya sembuh. Namun tak sedikit yang meninggal. Kesepian yang mendalam dirasakan oleh mereka yang akhirnya meninggal karena pada detik-detik menjelang kematiannya, mereka tak didampingi oleh orang terdekat karena berada di ruang isolasi. Sendirian menghadapi kematian adalah pengalaman yang berat. Seorang kawan yang berada di salah satu ruang isolasi bersama beberapa lansia curhat melalui percakapan Whatsapp: Kami di sini menderita dalam kesendirian.",3,Sermon
Pengalaman serupa dirasakan oleh Yesus pada detik-detik menjelang kematian-Nya. Yesus merasa ditinggalkan oleh Bapa-Nya. Hal itu terungkap dalam teriakan-Nya di atas salib. Namun bacaan kita mencatat bahwa Yesus akhirnya menyerahkan nyawa-Nya (ay. 37). Bahan PA ini akan mengajak kita belajar dari Yesus bagaimana dapat menjalani hidup dan mati dalam kepasrahan kepada Allah.,3,Sermon
Langkah 1: Berbagi Harapan tentang Kematian,3,Sermon
Pemandu PA menggali pengalaman peserta dengan pertanyaan:,3,Sermon
Situasi seperti apa yang Saudara harapkan ketika kelak berada pada saat menjelang kematian? Berikan alasannya!,3,Sermon
"Bagaimana upaya kita sebagai keluarga agar terus menjadi komunitas yang menemani dan mendukung (support system) bagi anggota-anggotanya, di saat suka maupun duka?",3,Sermon
Langkah 2: Mengulas Teks Markus 15:33-39,3,Sermon
"Kematian Yesus menang menjadi peristiwa tragis. Apakah saat itu Yesus meninggal dengan tenang? Injil Markus mencatat bahwa Yesus sempat berseru dengan nada menggugat: ""Allahku, Allahku, mengapa Engkau meninggalkan Aku?"" Di detik-detik menjelang kematian-Nya itulah Yesus merasakan kesendirian, bahkan perasaan ditinggalkan dan dilupakan. Tentu saja hal itu adalah perasaan yang amat berat. Namun Injil Markus menawarkan sebuah pemahaman dari sisi lain yang pantas kita pertimbangkan, yaitu bahwa kematian Yesus bukan sekadar peristiwa tragis.",3,Sermon
"Injil Markus mencatat bahwa kematian Yesus terjadi sekitar pukul tiga sore. Keterangan waktu di sini menjadi penting karena dalam tradisi Yahudi, pukul tiga sore adalah saatnya bagi mereka melaksanakan ritual persembahan korban pada sore hari di Bait Allah. Bertepatan dengan ritual korban itulah Yesus dikisahkan meninggal. Nampaknya Injil Markus sengaja ingin menyejajarkan atau menyandingkan peristiwa kematian Yesus dengan peristiwa korban. Artinya, kematian Yesus bukanlah tragedi belaka. Kematian Yesus memang merupakan sebuah peristiwa yang disadari serta mengandung maksud yang jelas. Sama seperti ketika orang Yahudi menghaturkan korban persembahan, dilakukan dalam kesadaran untuk bersembah kepada Allah.",3,Sermon
"Hal itu dipertegas kembali di ayat 37 yang mencatat bahwa Yesus ""menyerahkan nyawa-Nya"". Nampaknya TB-LAI bermaksud ""memperhalus"" kematian Yesus dengan frase menyerahkan nyawa. Frase itu memang mengesankan bahwa kematian Yesus adalah sesuatu yang disadari karena Yesus sengaja menyerahkan nyawa-Nya. Terjemahan ini memang agak berbeda dengan kata aslinya, yaitu kata ekpneo yang bermakna ""menghembuskan nafas terakhir"".",3,Sermon
"Injil Markus tidak menyebutkan dengan jelas apakah Yesus meninggal dengan tenang? Markus memang menyebut ada dua seruan/teriakan oleh Yesus. Teriakan pertama ada di ayat 35: Eloi, Eloi, lama sabakhtani? Teriakan kedua ada di ayat 37, yang mana tak disebutkan isi teriakan itu. Ini adalah teriakan misterius yang disusul adegan Yesus menghembuskan nafas terakhir-Nya. Paling tidak ada dua kemungkinan yang dapat kita bayangkan:",3,Sermon
Yesus mengulang teriakan yang sama yang berisi gugatan mengapa Allah meninggalkan-Nya.,3,Sermon
Yesus mengumandangkan teriakan kepasrahan menjelang nafas terakhir-Nya.,3,Sermon
"Jika kita kembali kepada ritus korban, kita dapat memaknai teriakan Yesus sebagai teriakan korban. Teriakan korban biasanya jarang didengarkan. Bahkan kematian para korban pun seringkali diabaikan. Dengan berani mempertanyakan, ""Apakah mereka meninggal dengan tenang?"" Kita justru diajak untuk berempati dan meneruskan perjuangan mereka. Injil Markus pun merekam teriakan Yesus Sang Korban itu dan mengajak pembaca untuk mendengarkan serta berpihak pada para korban.",3,Sermon
Langkah 3: Diskusi Kelompok,1,Announcement
Pemandu PA membagi peserta PA dalam 2-3 kelompok. Kepada masing-masing kelompok disodorkan pertanyaan:,1,Announcement
"Menurut Saudara, apakah teriakan Yesus di ayat 37 merupakan teriakan menggugat ataukah teriakan kepasrahan? Berikan alasannya!",1,Announcement
"Di negeri kita juga ada sekian banyak orang yang menjadi korban ketidakadilan, termasuk orang-orang yang diculik dan dibunuh bahkan tanpa jejak. Dalam rangka menghayati keberadaan kita sebagai manusia paska, apa yang dapat kita lakukan dalam persoalan tersebut?",1,Announcement
Langkah 4: Doa Bersama,1,Announcement
"Pemandu PA menunjuk 2-3 orang untuk menyampaikan doa-doa, khususnya mendoakan orang-orang yang bergumul dalam sakit dan derita menjelang kematian, mendoakan keluarga agar terus dapat menjadi komunitas pendukung, mendoakan para korban ketidakadilan dan keluarganya.",1,Announcement
PA dapat diakhiri dengan menyanyikan NKB 128:1 (dinyanyikan 2X).,1,Announcement
[DAM],1,Announcement
"PA dapat diawali dengan menyanyikan lagu ""Srengenge Nyunar""/ ""Matahari Bersinar T'rang""",4,Worship
Srengenge nyunar kanthi mulya,4,Worship
Angine midid klawan rena,4,Worship
Manuke ngoceh ana ing witwitan,4,Worship
Kewane nyenggut ana ing pasuketan,4,Worship
Kabeh padha muji Allah kang mulya,4,Worship
Kabeh padha muji Allah kang mulya,4,Worship
Matahari bersinar t'rang,4,Worship
Burung berkicaulah senang,4,Worship
Harum semerbaklah bunga di taman,4,Worship
Semua yang mengajar kepada kita,4,Worship
Dan memuji nama Allah yang esa,4,Worship
Dan memuji nama Allah yang esa,4,Worship
Pengantar,3,Sermon
"Salah satu persoalan serius yang dihadapi umat manusia di seluruh dunia saat ini adalah krisis ekologi. Krisis tersebut terjadi baik dalam konteks lokal di sekitar kita, di aras nasional maupun global. Ada sekian banyak kerusakan dan ketidakseimbangan alam yang perlu disikapi, termasuk oleh gereja. Bagaimanapun, panggilan untuk merawat bumi adalah panggilan kita semua.",3,Sermon
"Data mengenai kerusakan lingkungan yang juga berpengaruh pada perubahan iklim telah sangat banyak dirilis. Namun nampaknya tak kunjung mengubah perangai hidup manusia yang cenderung abai terhadap alam. Kesadaran mengenai pentingnya keseimbangan alam sempat muncul manakala pandemi Covid-19 membuat aktivitas lalulintas dan pabrik-pabrik terhenti sejenak. Konon, berkurangnya aktivitas manusia membawa dampak baik bagi bumi, setidaknya berkurangnya polusi. Namun toh hal itu tak menjamin bahwa perbaikan alam akan terus terjaga. Bahkan beberapa ahli memperkirakan bahwa kerusakan alam akan kembali meningkat pasca-pandemi.",3,Sermon
"Apa hubungan antara krisis ekologi dengan Paska? Menariknya, berita Paska tak hanya berisi pesan untuk membangun kehidupan yang adil dalam hubungan dengan sesama manusia. Berita Paska juga berisi pesan untuk merawat semesta. PA kali ini mengajak kita untuk merenungkan perintah Yesus ketika menampakkan diri kepada para murid-Nya, ""beritakanlah Injil kepada segala makhluk."" Frasa ""segala makhluk"" menunjukkan bahwa sasaran Injil bukan hanya manusia melainkan semua ciptaan Allah. Dengan demikian, sebagai manusia Paska kita diajak untuk menghayati bahwa relasi kita dengan Allah sesama dan alam ada dalam kelindan yang tak dapat terpisahkan.",3,Sermon
Langkah 1: Berbagi Pengalaman,3,Sermon
"Jika memungkinkan, pemandu PA memutarkan video singkat tentang sampah plastik: https://www.youtube.com/watch?v=jOe9nV21Tlw",3,Sermon
"Pemandu PA mengajak peserta untuk berbagi pengalaman atau wawasan dengan pertanyaan: Jika kita mengamati lingkungan di sekitar kita, ada contoh-contoh krisis ekologi berupa kerusakan alam, misalnya polusi air, udara, suara, sampah plastik, limbah, kerusakan hutan, dll. Menurut Saudara, mengapa hal itu dapat terjadi?",3,Sermon
Langkah 2: Membaca Markus 16:9-20,3,Sermon
Meminta salah satu peserta PA untuk membacakan perikop tersebut.,3,Sermon
Langkah 3:  Mengulas Markus 16:9-20,3,Sermon
"Perikop yang kita baca hari ini berkisah tentang kebangkitan Yesus. Peristiwa itu kita peringati dalam hari raya Paska. Berita Paska seringkali hanya dibatasi bagi manusia. Lebih sempit lagi bagi orang-orang yang beragama Kristen. Injil Markus menunjukkan bahwa berita Paska ternyata tak hanya ditujukan bagi manusia tetapi juga bagi alam semesta. Injil Markus berkisah tentang Yesus yang tiga kali menampakkan diri pasca kebangkitan-Nya. Pada penampakan diri-Nya yang ketiga, Yesus ada di tengah-tengah kesebelas murid-Nya. Dalam pertemuan itulah Yesus berpesan kepada mereka untuk pergi ke seluruh dunia dan memberitakan Injil kepada segala makhluk (ay. 15).",3,Sermon
"Kata ""makhluk"" diterjemahkan dari kata ktisis yang berarti ciptaan. Dalam Kitab Suci terjemahan Bahasa Jawa (ed. 2006) dipakai kata sakehing tumitah. Ciptaan, makhluk, tumitah, semua menunjuk pada alam semesta yang tak hanya terbatas pada manusia. Darinya kita dapat menengarai bahwa dalam kisah Paska di Injil Markus terdapat pesan yang bersifat ekologis. Bahwa yang juga perlu menjadi perhatian dan sasaran kabar baik (Injil) tak hanya manusia (dimensi antropologis) tetapi juga seluruh ciptaan (dimensi kosmis). Kebangkitan Kristus membawa perubahan pada cara pandang umat terhadap semesta.",3,Sermon
"Menjadi manusia Paska berarti menjadi manusia yang peduli atas keprihatinan segala makhluk. Kepekaan atas kerusakan lingkungan juga menjadi penting. Sebagai gambaran sederhana kita dapat melihat sajian dari laman katadata.co.id, misalnya mengenai sampah plastik di Indonesia. Tiap hari, pemakaian sedotan plastik di Indonesia adalah sebanyak 93,2 juta unit. Terbesar di dunia. Sebagai gambaran, jika selama sepekan sampah sedotan itu dirangkai, panjangnya mencapai 117.449 km (setara tiga kali keliling bumi). Selain itu, sampah plastik di Indonesia per tahun mencapai 1,29 juta ton.",3,Sermon
"Mandat Yesus untuk menyampaikan kabar gembira bagi segala makhluk pun adalah mandat bagi kita sekalian, baik itu pribadi, keluarga maupun gereja. Untuk memenuhi mandat itu, kita pun perlu bekerja sama dengan berbagai pihak. Panggilan menjadi manusia Paska adalah panggilan menjadi manusia yang memiliki kepekaan pada dimensi kosmis, bahwa keadilan dan kebaikan tak hanya diwujudkan bagi dan demi manusia tetapi juga segenap ciptaan Allah. Salah satu keadilan yang perlu diwujudkan terus-menerus adalah keadilan ekologi (eco-justice). Relasi yang harmonis dengan semesta merupakan perwujudan keselamatan yang juga menjadi inti berita Paska. Allah pun mengasihi kita melalui alam semesta di sekitar kita.",3,Sermon
Langkah 4: Berbagi Komitmen,3,Sermon
"Salah satu panggilan hidup sebagai manusia Paska adalah mewartakan Injil bagi segala makhluk. Pemandu PA mengajak peserta PA untuk merencanakan langkah-langkah praktis dalam rangka memenuhi panggilan tersebut. Pertanyaan untuk didiskusikan: Apa komitmen dan upaya yang akan kita kerjakan dalam rangka merawat alam semesta, baik pada tataran pribadi, keluarga, maupun gereja?",3,Sermon
Langkah 5: Doa Bersama,1,Announcement
Pemandu PA menunjuk 2-3 orang untuk memandu doa bersama. Di antaranya mendoakan alam semesta dan lingkungan sekitar yang mengalami kerusakan; mendoakan para penyintas yang terdampak akibat kerusakan lingkungan; serta mendoakan umat Allah/gereja agar menjalankan komitmen untuk mewartakan Injil bagi segala makhluk.,1,Announcement
PA dapat diakhiri dengan menyanyikan PKJ 242:1-2,1,Announcement
[DAM],1,Announcement
Adiyuswa dapat merefleksikan peristiwa-peristiwa pahit atau tidak menyenangkan dalam hidupnya dalam terang anugerah Tuhan yang mendidik dan melatih umatnya.,1,Announcement
Adiyuswa dengan semangat menjalani puasa dalam masa Pra-Paska sebagai salah satu sarana melatih diri di dalam Tuhan sebagai murid Tuhan.,1,Announcement
"Adiyuswa menghayati, mensyukuri dan bersukacita bahwa Tuhan masih terus melatihnya untuk menuju pada penyem-purnaan di dalam Tuhan.",1,Announcement
URUTAN ACARA PA:,3,Shermon
(di luar lagu-lagu yang menyertai),3,Shermon
"(Lagu-lagu yang direkomendasikan: KJ 46: 1,2; KJ 387:1,3,4; 355:1,3)",3,Shermon
A.  Pendahuluan PA,3,Shermon
(Dibacakan oleh Pemandu PA),3,Shermon
"Tidak ada kata selesai dalam hidup ini sebelum Tuhan memanggil kita kembali ke ribaan-Nya. Pun tidak ada kata selesai untuk terus belajar dan berlatih menjadi anak-anak Tuhan, menjadi murid Kristus sampai kita berjumpa muka dengan muka dengan-Nya.",3,Shermon
"Banyak peristiwa hidup yang kita alami, terutama yang tidak kita harapkan dan tidak menyenangkan, seringkali justru menjadi sarana Tuhan menempa hidup kita, mendidik dan melatih kita untuk semakin menjadi serupa dengan Dia, menjadi anak-anak-Nya yang semakin dewasa dalam iman, menjadi murid yang memuliakan Gurunya. Melalui PA ini kita diajak untuk menghayati, bersyukur dan bersukacita atas segala peristiwa yang terjadi karena semua itu adalah berkat yang akan semakin mendewasakan kita, meski usia kita sudah semakin senja.",3,Shermon
